txn_id,customer_id,txn_date,amount,category
6306,133,2024-03-08,4898,Online
6307,34,2024-02-08,9087,Online
6308,208,2024-01-01,20425,ATM
6309,199,2024-02-10,8916,ATM
6310,592,2024-02-14,13535,POS
6311,583,2024-03-28,22028,POS
6312,155,2024-03-28,6377,POS
6313,590,2024-03-19,8638,POS
6314,78,2024-03-21,4126,POS
6315,172,2024-01-13,15578,POS
6316,289,2024-03-11,10488,POS
6317,545,2024-01-09,10354,Online
6318,788,2024-03-03,3159,Online
6319,420,2024-01-23,18811,POS
6320,7,2024-02-23,1593,Online
6321,160,2024-02-16,18607,Online
6322,240,2024-02-08,13225,POS
6323,423,2024-03-27,6264,Online
6324,536,2024-01-26,24146,POS
6325,726,2024-01-01,6839,POS
6326,70,2024-01-14,2678,Online
6327,216,2024-03-14,23958,POS
6328,104,2024-03-05,8129,POS
6329,727,2024-03-09,21043,POS
6330,54,2024-03-07,23037,ATM
6331,330,2024-02-18,9373,Online
6332,203,2024-02-19,11615,Online
6333,288,2024-02-27,8618,Online
6334,45,2024-02-22,17850,Online
6335,198,2024-03-31,2257,POS
6336,216,2024-02-26,24580,ATM
6337,481,2024-03-26,13903,Online
6338,309,2024-01-18,14583,POS
6339,435,2024-01-16,14135,Online
6340,332,2024-01-02,10643,Online
6341,696,2024-01-13,3141,POS
6342,27,2024-02-14,356,POS
6343,166,2024-03-20,23582,POS
6344,318,2024-03-12,12455,Online
6345,274,2024-02-12,17344,POS
6346,383,2024-03-12,9165,POS
6347,365,2024-02-23,22991,POS
6348,103,2024-03-14,23315,Online
6349,503,2024-01-31,17541,ATM
6350,373,2024-03-16,15005,Online
6351,616,2024-01-09,16837,POS
6352,245,2024-03-13,24469,Online
6353,169,2024-02-17,18153,Online
6354,628,2024-01-18,24077,Online
6355,653,2024-03-27,7705,Online
6356,418,2024-01-11,23467,POS
6357,356,2024-03-02,12605,POS
6358,478,2024-03-24,13037,POS
6359,125,2024-01-19,21590,ATM
6360,537,2024-03-30,9199,Online
6361,706,2024-03-14,22352,Online
6362,612,2024-01-24,21500,Online
6363,402,2024-01-13,10173,Online
6364,517,2024-02-15,24125,POS
6365,531,2024-02-22,12055,POS
6366,682,2024-01-29,23291,ATM
6367,786,2024-02-05,19784,ATM
6368,254,2024-03-11,6757,Online
6369,121,2024-01-17,24131,Online
6370,32,2024-02-17,9271,POS
6371,661,2024-03-17,5288,POS
6372,778,2024-01-24,16584,POS
6373,37,2024-02-23,16750,Online
6374,689,2024-03-31,2263,Online
6375,342,2024-03-25,8503,Online
6376,13,2024-01-01,11831,POS
6377,183,2024-03-19,1325,POS
6378,657,2024-03-07,2841,ATM
6379,265,2024-01-06,18013,POS
6380,88,2024-03-18,22685,Online
6381,462,2024-02-24,10435,Online
6382,46,2024-02-07,12994,Online
6383,392,2024-02-02,18218,ATM
6384,119,2024-01-08,9062,POS
6385,531,2024-03-30,3311,Online
6386,447,2024-03-19,1890,POS
6387,732,2024-03-18,24299,POS
6388,745,2024-01-20,15940,POS
6389,606,2024-02-24,15294,POS
6390,763,2024-02-17,16075,ATM
6391,762,2024-03-23,23224,Online
6392,794,2024-02-25,20541,POS
6393,744,2024-03-28,9356,POS
6394,46,2024-01-10,16864,POS
6395,508,2024-02-21,4646,Online
6396,558,2024-02-19,10358,Online
6397,526,2024-02-03,3008,Online
6398,597,2024-02-05,5602,POS
6399,3,2024-03-01,2164,POS
6400,28,2024-01-16,17406,POS
6401,381,2024-03-19,9829,Online
6402,157,2024-01-18,2261,POS
6403,511,2024-03-11,21759,POS
6404,333,2024-02-16,4065,POS
6405,687,2024-03-26,4494,Online
6406,114,2024-02-01,14371,POS
6407,389,2024-02-12,13165,Online
6408,487,2024-03-23,12428,Online
6409,250,2024-02-09,15851,Online
6410,571,2024-03-05,16661,POS
6411,715,2024-02-04,2359,POS
6412,315,2024-03-09,13022,Online
6413,239,2024-02-19,3387,POS
6414,234,2024-01-12,7335,POS
6415,303,2024-03-16,13708,POS
6416,607,2024-03-25,989,POS
6417,653,2024-02-27,18147,POS
6418,334,2024-03-23,1522,Online
6419,113,2024-03-03,13587,POS
6420,621,2024-03-13,6873,POS
6421,362,2024-02-18,18086,POS
6422,97,2024-02-05,7316,Online
6423,16,2024-02-23,18243,Online
6424,556,2024-02-16,9707,POS
6425,376,2024-02-01,3262,Online
6426,742,2024-02-22,24900,POS
6427,390,2024-02-01,19646,Online
6428,620,2024-03-02,18654,Online
6429,217,2024-02-06,20841,Online
6430,399,2024-02-07,11068,Online
6431,260,2024-01-30,2753,POS
6432,320,2024-02-27,17628,Online
6433,196,2024-02-01,10179,POS
6434,478,2024-03-06,6157,ATM
6435,418,2024-02-20,11927,POS
6436,475,2024-01-11,4778,POS
6437,607,2024-02-28,5821,POS
6438,568,2024-01-20,2166,POS
6439,544,2024-02-06,10748,Online
6440,231,2024-03-13,21553,POS
6441,521,2024-02-18,14064,POS
6442,703,2024-01-19,18834,POS
6443,200,2024-02-24,11879,Online
6444,673,2024-02-09,15175,POS
6445,599,2024-01-07,24917,POS
6446,21,2024-01-05,14367,Online
6447,311,2024-02-11,2214,POS
6448,588,2024-03-28,4824,POS
6449,653,2024-02-17,20192,Online
6450,638,2024-01-07,23303,POS
6451,763,2024-01-11,20509,POS
6452,596,2024-03-13,6068,Online
6453,434,2024-02-18,14826,POS
6454,371,2024-01-30,1004,POS
6455,560,2024-02-10,17918,Online
6456,78,2024-01-03,867,ATM
6457,542,2024-03-26,584,Online
6458,285,2024-02-09,11516,POS
6459,648,2024-02-20,19838,POS
6460,140,2024-03-24,3640,Online
6461,553,2024-02-01,19332,POS
6462,282,2024-02-17,16596,POS
6463,562,2024-03-11,7926,Online
6464,258,2024-03-11,11399,POS
6465,360,2024-01-20,5603,POS
6466,440,2024-03-29,24038,POS
6467,270,2024-02-04,6351,Online
6468,134,2024-01-24,12559,POS
6469,746,2024-02-09,15427,POS
6470,640,2024-03-17,22814,POS
6471,104,2024-02-21,10257,Online
6472,766,2024-02-08,300,Online
6473,95,2024-03-08,5178,POS
6474,729,2024-03-01,9704,Online
6475,573,2024-03-16,11188,POS
6476,480,2024-03-21,14731,POS
6477,780,2024-03-05,6734,Online
6478,241,2024-03-02,21288,Online
6479,13,2024-03-21,17033,POS
6480,147,2024-01-02,11831,Online
6481,752,2024-01-06,11893,POS
6482,601,2024-03-15,3367,ATM
6483,95,2024-02-12,5580,Online
6484,293,2024-03-22,14023,ATM
6485,25,2024-02-09,24896,POS
6486,272,2024-03-29,11829,POS
6487,505,2024-02-08,4056,Online
6488,166,2024-01-28,1275,Online
6489,762,2024-03-20,15955,Online
6490,87,2024-03-03,20997,POS
6491,654,2024-03-04,11114,Online
6492,646,2024-01-12,901,Online
6493,791,2024-02-10,3548,Online
6494,638,2024-01-29,8385,POS
6495,491,2024-01-23,7036,Online
6496,141,2024-03-25,13504,Online
6497,103,2024-03-20,24796,POS
6498,226,2024-02-20,10838,ATM
6499,575,2024-02-14,22418,POS
6500,294,2024-03-30,2449,Online
6501,306,2024-01-22,10905,Online
6502,254,2024-01-10,19806,POS
6503,180,2024-01-07,21575,Online
6504,40,2024-03-13,9574,Online
6505,776,2024-03-29,8318,Online
6506,701,2024-01-15,2751,POS
6507,520,2024-03-17,24841,POS
6508,616,2024-02-15,24686,Online
6509,737,2024-03-30,12750,POS
6510,546,2024-03-25,2414,POS
6511,236,2024-03-27,8734,POS
6512,463,2024-03-01,17301,POS
6513,228,2024-03-01,2660,Online
6514,700,2024-02-20,12128,Online
6515,483,2024-02-07,3455,Online
6516,430,2024-01-12,22374,Online
6517,22,2024-03-28,5534,Online
6518,343,2024-03-17,12481,POS
6519,40,2024-03-06,7030,Online
6520,173,2024-02-23,7954,POS
6521,439,2024-02-08,7140,Online
6522,179,2024-03-16,10922,POS
6523,598,2024-02-08,3832,POS
6524,133,2024-03-18,16229,POS
6525,351,2024-01-30,214,POS
6526,525,2024-02-17,11781,POS
6527,540,2024-03-23,14357,POS
6528,506,2024-01-31,11706,POS
6529,84,2024-01-25,8408,POS
6530,464,2024-03-08,10171,POS
6531,343,2024-02-20,18533,POS
6532,280,2024-01-13,8472,Online
6533,263,2024-03-03,23383,Online
6534,166,2024-02-11,23163,ATM
6535,293,2024-02-23,3279,Online
6536,509,2024-03-07,8327,Online
6537,580,2024-03-20,9410,Online
6538,226,2024-03-30,15214,POS
6539,170,2024-02-25,15846,Online
6540,598,2024-01-19,18408,POS
6541,645,2024-02-15,22913,Online
6542,448,2024-01-15,4064,Online
6543,690,2024-02-01,10861,Online
6544,502,2024-02-18,19097,POS
6545,764,2024-01-21,10522,ATM
6546,527,2024-03-05,6910,ATM
6547,735,2024-03-10,8716,POS
6548,379,2024-01-27,20074,Online
6549,201,2024-01-23,14586,POS
6550,619,2024-02-16,13538,POS
6551,250,2024-01-12,22709,POS
6552,409,2024-03-25,15516,Online
6553,601,2024-03-06,24663,POS
6554,125,2024-01-05,10403,POS
6555,113,2024-01-09,5088,POS
6556,137,2024-01-20,11525,POS
6557,759,2024-03-22,19288,POS
6558,496,2024-03-03,9586,POS
6559,678,2024-03-26,15845,POS
6560,150,2024-03-12,6460,POS
6561,343,2024-03-13,11467,POS
6562,580,2024-03-11,15619,Online
6563,733,2024-01-30,21181,ATM
6564,783,2024-03-22,13286,POS
6565,321,2024-03-31,3104,POS
6566,532,2024-01-16,11692,ATM
6567,289,2024-03-25,1323,Online
6568,489,2024-01-05,13630,Online
6569,492,2024-01-29,15199,POS
6570,612,2024-02-16,23519,POS
6571,252,2024-01-22,20900,Online
6572,77,2024-03-18,18854,Online
6573,647,2024-02-26,19308,POS
6574,392,2024-03-23,8321,POS
6575,412,2024-02-04,24255,Online
6576,173,2024-03-28,18842,POS
6577,201,2024-02-29,20446,Online
6578,217,2024-03-10,3846,POS
6579,376,2024-02-29,13373,POS
6580,720,2024-02-27,7225,POS
6581,586,2024-01-03,12749,Online
6582,11,2024-02-03,15053,POS
6583,799,2024-02-14,17855,POS
6584,768,2024-02-19,9189,POS
6585,12,2024-01-02,11526,ATM
6586,590,2024-01-15,3663,ATM
6587,435,2024-02-06,14588,Online
6588,684,2024-01-15,14275,ATM
6589,608,2024-02-29,10747,POS
6590,373,2024-03-25,5141,ATM
6591,273,2024-03-04,16210,POS
6592,691,2024-03-21,1097,POS
6593,576,2024-02-21,8444,POS
6594,509,2024-01-23,805,ATM
6595,132,2024-02-06,3877,Online
6596,784,2024-02-10,4747,Online
6597,319,2024-02-26,8852,ATM
6598,621,2024-01-25,17358,Online
6599,785,2024-02-06,5456,Online
6600,168,2024-02-09,16533,POS
6601,397,2024-03-25,22075,Online
6602,180,2024-02-15,20614,ATM
6603,58,2024-02-29,14930,ATM
6604,480,2024-01-19,5356,POS
6605,591,2024-03-31,5973,POS
6606,460,2024-01-09,23759,POS
6607,61,2024-03-09,11086,POS
6608,369,2024-01-05,16130,POS
6609,121,2024-03-29,3718,Online
6610,719,2024-01-26,6975,Online
6611,546,2024-01-19,24190,ATM
6612,582,2024-01-30,5578,POS
6613,17,2024-02-17,13834,POS
6614,496,2024-01-16,6873,POS
6615,497,2024-03-11,6644,POS
6616,505,2024-01-18,14376,POS
6617,532,2024-02-25,9579,POS
6618,315,2024-01-21,3927,ATM
6619,69,2024-01-31,20580,POS
6620,727,2024-01-01,14425,Online
6621,161,2024-01-03,22965,Online
6622,614,2024-01-25,23396,Online
6623,718,2024-01-08,18573,Online
6624,145,2024-03-05,15668,Online
6625,569,2024-03-02,4545,Online
6626,595,2024-01-07,8374,Online
6627,385,2024-01-07,13252,POS
6628,269,2024-01-08,19298,POS
6629,454,2024-01-19,7246,Online
6630,699,2024-01-17,4386,POS
6631,518,2024-01-11,16922,Online
6632,350,2024-02-18,10053,Online
6633,110,2024-01-11,6168,POS
6634,483,2024-02-10,12656,Online
6635,407,2024-03-02,15698,Online
6636,650,2024-02-21,7884,Online
6637,51,2024-03-06,23305,Online
6638,403,2024-03-08,15743,Online
6639,563,2024-03-15,8561,Online
6640,476,2024-03-07,6705,Online
6641,87,2024-02-09,6587,POS
6642,68,2024-01-05,24594,POS
6643,596,2024-03-25,11491,POS
6644,42,2024-01-22,13006,POS
6645,731,2024-02-06,23060,POS
6646,57,2024-01-11,19596,ATM
6647,738,2024-02-13,24068,Online
6648,196,2024-03-26,2810,Online
6649,760,2024-02-22,2673,Online
6650,678,2024-03-17,21839,POS
6651,62,2024-03-01,2888,POS
6652,263,2024-03-07,5004,ATM
6653,112,2024-01-13,1490,POS
6654,765,2024-01-11,10427,Online
6655,711,2024-01-11,24882,POS
6656,178,2024-03-25,19191,POS
6657,26,2024-03-25,24662,POS
6658,410,2024-01-07,18272,Online
6659,758,2024-01-17,6711,Online
6660,531,2024-02-17,8397,Online
6661,777,2024-01-14,8914,Online
6662,317,2024-03-03,6872,ATM
6663,532,2024-03-04,19927,Online
6664,106,2024-03-15,16649,Online
6665,749,2024-03-17,19994,POS
6666,464,2024-03-05,3181,Online
6667,246,2024-02-03,12985,Online
6668,81,2024-01-09,22172,POS
6669,662,2024-03-17,14866,POS
6670,396,2024-02-06,3015,POS
6671,522,2024-01-30,5296,POS
6672,736,2024-02-10,14150,Online
6673,264,2024-02-14,18601,Online
6674,661,2024-02-16,6873,ATM
6675,790,2024-01-07,1942,Online
6676,274,2024-01-14,5920,Online
6677,706,2024-02-17,3709,POS
6678,172,2024-01-06,12473,Online
6679,265,2024-02-03,22970,Online
6680,26,2024-03-20,3734,Online
6681,469,2024-02-15,14885,Online
6682,476,2024-02-28,5336,Online
6683,356,2024-03-10,5785,POS
6684,26,2024-01-08,8754,Online
6685,34,2024-01-24,11673,Online
6686,264,2024-03-07,23742,Online
6687,138,2024-01-04,1834,POS
6688,695,2024-01-01,17108,POS
6689,754,2024-02-03,21510,POS
6690,566,2024-01-09,15317,Online
6691,462,2024-03-03,1922,POS
6692,168,2024-03-16,8811,Online
6693,631,2024-01-10,23513,POS
6694,655,2024-01-10,22741,POS
6695,81,2024-02-19,4064,Online
6696,757,2024-02-13,1267,Online
6697,407,2024-02-17,6638,Online
6698,574,2024-03-27,18003,POS
6699,46,2024-01-06,7471,POS
6700,599,2024-03-28,11525,POS
6701,611,2024-01-24,12028,POS
6702,53,2024-03-25,14332,Online
6703,704,2024-02-27,20586,POS
6704,476,2024-03-04,17213,ATM
6705,592,2024-02-25,13642,Online
6706,16,2024-03-22,2034,Online
6707,360,2024-01-12,21902,ATM
6708,487,2024-02-04,21584,POS
6709,706,2024-03-11,20715,POS
6710,502,2024-03-29,15326,Online
6711,141,2024-01-06,23313,POS
6712,620,2024-03-05,2553,ATM
6713,777,2024-03-20,14078,ATM
6714,447,2024-02-29,19639,ATM
6715,290,2024-03-08,11332,ATM
6716,209,2024-01-29,8403,Online
6717,475,2024-02-07,10522,Online
6718,413,2024-01-22,11495,POS
6719,677,2024-01-08,3357,Online
6720,427,2024-03-03,22666,POS
6721,371,2024-01-13,22447,Online
6722,664,2024-01-27,9826,ATM
6723,290,2024-01-18,17540,POS
6724,432,2024-01-18,20442,POS
6725,268,2024-03-17,21392,POS
6726,151,2024-03-26,22722,Online
6727,719,2024-03-02,12026,Online
6728,255,2024-01-14,12295,Online
6729,353,2024-01-11,13767,Online
6730,377,2024-03-26,8084,POS
6731,653,2024-01-17,23625,Online
6732,358,2024-02-20,2155,Online
6733,608,2024-01-14,10404,POS
6734,370,2024-02-26,5191,POS
6735,227,2024-01-06,4265,Online
6736,705,2024-02-26,16267,ATM
6737,303,2024-01-04,13963,Online
6738,389,2024-01-11,19387,ATM
6739,377,2024-03-14,12295,POS
6740,118,2024-01-11,17608,ATM
6741,5,2024-03-19,2529,POS
6742,444,2024-01-08,19282,Online
6743,352,2024-03-24,21278,POS
6744,755,2024-02-28,16073,Online
6745,533,2024-01-21,3226,POS
6746,664,2024-03-05,24431,POS
6747,640,2024-01-24,1211,POS
6748,124,2024-01-30,23627,POS
6749,658,2024-03-24,5824,POS
6750,277,2024-02-26,18284,Online
6751,394,2024-03-20,15429,POS
6752,664,2024-03-13,13444,POS
6753,360,2024-01-17,16802,POS
6754,623,2024-02-28,11980,POS
6755,469,2024-01-31,24662,Online
6756,628,2024-03-04,23736,Online
6757,700,2024-02-17,22410,POS
6758,57,2024-01-23,5785,POS
6759,251,2024-03-10,16562,Online
6760,150,2024-01-30,14305,Online
6761,452,2024-02-24,24642,POS
6762,162,2024-01-07,17395,POS
6763,120,2024-03-15,15037,POS
6764,582,2024-01-12,14593,POS
6765,351,2024-02-29,5656,POS
6766,99,2024-02-21,24261,POS
6767,167,2024-01-27,21493,POS
6768,663,2024-01-12,21293,Online
6769,514,2024-01-13,4721,ATM
6770,664,2024-03-12,9975,Online
6771,401,2024-03-20,14299,Online
6772,365,2024-03-02,4237,POS
6773,577,2024-01-29,9274,POS
6774,326,2024-02-04,14186,POS
6775,581,2024-02-29,24595,Online
6776,633,2024-01-29,17015,Online
6777,621,2024-01-31,12426,Online
6778,247,2024-03-17,24759,POS
6779,434,2024-03-16,9339,POS
6780,93,2024-03-01,12299,Online
6781,268,2024-01-02,10059,Online
6782,615,2024-02-02,11374,POS
6783,624,2024-03-12,23132,Online
6784,321,2024-03-02,2739,POS
6785,62,2024-02-28,10505,Online
6786,300,2024-02-09,13399,POS
6787,403,2024-02-18,590,Online
6788,648,2024-02-01,282,Online
6789,567,2024-02-07,17586,ATM
6790,620,2024-03-19,9168,ATM
6791,303,2024-03-27,23980,Online
6792,770,2024-03-28,12481,POS
6793,253,2024-01-13,15320,POS
6794,734,2024-03-25,10146,POS
6795,478,2024-02-23,11091,POS
6796,369,2024-03-16,19840,POS
6797,679,2024-01-13,19828,Online
6798,160,2024-02-08,6207,POS
6799,166,2024-01-23,722,POS
6800,205,2024-01-14,1894,Online
6801,267,2024-01-17,18836,Online
6802,138,2024-01-24,5037,Online
6803,368,2024-02-27,12001,Online
6804,443,2024-03-03,23910,POS
6805,760,2024-02-03,8669,POS
6806,567,2024-02-20,16731,Online
6807,721,2024-03-26,8348,POS
6808,17,2024-01-10,13265,Online
6809,68,2024-03-12,12906,POS
6810,133,2024-01-21,3820,ATM
6811,700,2024-02-06,10831,Online
6812,430,2024-01-07,9331,Online
6813,308,2024-03-30,14507,POS
6814,650,2024-01-13,3909,ATM
6815,174,2024-03-20,16186,Online
6816,412,2024-01-30,14115,POS
6817,97,2024-01-31,20921,Online
6818,683,2024-01-05,5294,POS
6819,154,2024-02-01,9615,POS
6820,695,2024-01-16,16278,POS
6821,242,2024-03-13,15676,Online
6822,304,2024-01-22,13730,Online
6823,285,2024-03-04,7672,Online
6824,27,2024-02-13,3563,Online
6825,402,2024-02-09,19607,Online
6826,360,2024-02-06,18401,POS
6827,60,2024-03-18,14340,POS
6828,202,2024-01-16,17267,POS
6829,762,2024-02-12,22091,POS
6830,581,2024-03-24,23315,ATM
6831,370,2024-03-03,14515,Online
6832,533,2024-01-15,19494,POS
6833,152,2024-02-13,14614,POS
6834,102,2024-03-30,2217,ATM
6835,607,2024-01-09,4423,POS
6836,446,2024-03-05,2384,Online
6837,229,2024-02-13,17941,POS
6838,125,2024-01-20,23275,Online
6839,770,2024-03-10,6731,ATM
6840,236,2024-03-14,4866,Online
6841,162,2024-02-02,23981,Online
6842,554,2024-03-20,11455,Online
6843,788,2024-01-06,2668,Online
6844,353,2024-03-23,7491,POS
6845,68,2024-01-31,7455,POS
6846,173,2024-03-06,4120,ATM
6847,637,2024-01-18,4436,POS
6848,682,2024-01-28,2139,POS
6849,559,2024-03-08,4056,Online
6850,261,2024-03-05,250,ATM
6851,217,2024-03-20,23714,Online
6852,124,2024-02-14,16126,Online
6853,162,2024-02-27,1560,Online
6854,201,2024-02-16,7005,Online
6855,454,2024-03-06,12128,Online
6856,402,2024-02-21,12194,ATM
6857,462,2024-02-05,22614,Online
6858,275,2024-01-01,3245,POS
6859,206,2024-02-08,11293,Online
6860,40,2024-03-27,457,Online
6861,273,2024-03-30,11851,POS
6862,700,2024-03-15,244,POS
6863,93,2024-01-01,17918,ATM
6864,42,2024-03-15,17255,POS
6865,465,2024-03-28,15554,Online
6866,379,2024-03-14,13789,POS
6867,107,2024-01-14,7200,POS
6868,328,2024-03-18,20222,Online
6869,65,2024-03-11,14680,POS
6870,365,2024-01-23,6285,POS
6871,484,2024-02-12,434,POS
6872,647,2024-01-22,7034,ATM
6873,24,2024-02-29,15255,Online
6874,540,2024-01-27,3407,Online
6875,62,2024-02-25,22148,Online
6876,491,2024-01-02,2600,Online
6877,273,2024-02-08,9809,Online
6878,229,2024-02-20,21673,Online
6879,20,2024-01-19,12762,Online
6880,3,2024-03-02,24135,POS
6881,421,2024-03-11,21589,POS
6882,730,2024-03-16,24074,Online
6883,307,2024-03-07,7940,POS
6884,432,2024-03-03,21766,POS
6885,136,2024-01-05,14384,Online
6886,515,2024-03-12,14238,POS
6887,193,2024-03-18,850,Online
6888,585,2024-03-01,16617,POS
6889,415,2024-03-11,19616,Online
6890,118,2024-01-07,13319,POS
6891,666,2024-02-19,7844,ATM
6892,209,2024-02-15,17694,POS
6893,34,2024-03-12,8853,Online
6894,649,2024-03-16,14616,Online
6895,318,2024-03-14,21094,POS
6896,120,2024-01-14,2074,Online
6897,627,2024-03-13,19623,ATM
6898,525,2024-03-09,10629,POS
6899,581,2024-03-05,12413,POS
6900,769,2024-03-05,16419,POS
6901,89,2024-02-26,17840,POS
6902,512,2024-03-02,3440,ATM
6903,47,2024-01-20,16002,POS
6904,772,2024-03-15,16322,Online
6905,740,2024-01-26,20847,POS
6906,692,2024-02-13,21853,POS
6907,522,2024-03-07,11103,POS
6908,284,2024-03-10,24301,POS
6909,377,2024-03-02,1609,Online
6910,638,2024-02-14,10820,POS
6911,134,2024-01-11,2032,Online
6912,667,2024-03-12,18608,Online
6913,248,2024-03-14,5936,POS
6914,652,2024-02-03,5193,POS
6915,318,2024-03-28,11303,POS
6916,436,2024-02-15,14597,POS
6917,176,2024-03-21,24218,POS
6918,686,2024-02-01,21541,Online
6919,586,2024-03-15,3413,ATM
6920,351,2024-03-28,10555,Online
6921,143,2024-01-05,6408,POS
6922,398,2024-03-03,9844,POS
6923,624,2024-01-29,6653,ATM
6924,718,2024-02-17,19337,Online
6925,643,2024-01-16,11293,POS
6926,369,2024-01-25,13941,POS
6927,501,2024-03-12,11463,POS
6928,622,2024-01-29,23912,Online
6929,370,2024-02-21,505,Online
6930,579,2024-02-15,1584,POS
6931,382,2024-01-25,19951,POS
6932,86,2024-01-23,18158,POS
6933,787,2024-02-03,1072,POS
6934,739,2024-03-07,8560,Online
6935,460,2024-02-03,22162,Online
6936,325,2024-02-01,9995,POS
6937,522,2024-01-29,17614,Online
6938,489,2024-01-09,24348,POS
6939,397,2024-03-06,10126,Online
6940,355,2024-02-26,15691,Online
6941,288,2024-02-08,23315,POS
6942,459,2024-01-07,7105,Online
6943,624,2024-03-09,4642,POS
6944,536,2024-01-08,15490,POS
6945,291,2024-01-18,3867,POS
6946,168,2024-03-22,17860,POS
6947,621,2024-02-18,6753,Online
6948,428,2024-01-16,17126,POS
6949,702,2024-01-21,5008,Online
6950,490,2024-01-10,7931,ATM
6951,355,2024-01-04,783,POS
6952,196,2024-02-13,17094,POS
6953,545,2024-01-08,23260,POS
6954,717,2024-02-24,23255,POS
6955,694,2024-01-19,9338,POS
6956,659,2024-03-04,7895,Online
6957,780,2024-02-09,3673,POS
6958,11,2024-02-20,1398,Online
6959,582,2024-01-09,4195,POS
6960,256,2024-01-30,12313,POS
6961,396,2024-02-25,4735,POS
6962,731,2024-03-21,6071,POS
6963,409,2024-02-13,19887,POS
6964,362,2024-02-28,2647,Online
6965,259,2024-01-15,9608,Online
6966,3,2024-03-08,24323,POS
6967,84,2024-03-10,7044,Online
6968,156,2024-03-01,17874,POS
6969,663,2024-03-20,12613,POS
6970,176,2024-03-30,22418,Online
6971,707,2024-01-23,15369,ATM
6972,472,2024-03-17,7749,Online
6973,619,2024-02-16,23271,POS
6974,424,2024-01-17,8893,ATM
6975,134,2024-02-26,11263,Online
6976,788,2024-02-23,24012,Online
6977,380,2024-03-31,16970,ATM
6978,667,2024-02-21,8803,Online
6979,277,2024-01-22,2206,Online
6980,236,2024-03-23,5413,Online
6981,752,2024-02-08,18731,POS
6982,13,2024-01-13,4068,Online
6983,342,2024-03-18,9730,POS
6984,35,2024-03-06,14560,ATM
6985,559,2024-02-21,22621,Online
6986,214,2024-01-14,6837,Online
6987,412,2024-03-13,16936,POS
6988,405,2024-03-14,5164,Online
6989,494,2024-03-03,19772,POS
6990,658,2024-03-11,1502,Online
6991,159,2024-01-28,7949,Online
6992,637,2024-03-29,1046,POS
6993,110,2024-02-15,13590,POS
6994,549,2024-01-28,13935,Online
6995,789,2024-01-02,24105,POS
6996,526,2024-01-17,15076,POS
6997,347,2024-02-28,14167,POS
6998,744,2024-02-21,19108,POS
6999,636,2024-01-04,18462,Online
7000,279,2024-03-17,4305,ATM
7001,479,2024-03-22,20214,Online
7002,111,2024-01-03,24254,POS
7003,636,2024-02-06,23251,Online
7004,431,2024-01-24,3019,Online
7005,542,2024-03-12,22563,Online
7006,115,2024-02-04,8277,POS
7007,90,2024-01-02,12222,POS
7008,212,2024-02-02,9450,Online
7009,550,2024-03-16,19073,POS
7010,595,2024-03-26,22272,Online
7011,539,2024-03-17,19848,Online
7012,729,2024-01-10,22607,POS
7013,360,2024-03-21,11993,Online
7014,486,2024-03-02,18877,POS
7015,372,2024-02-12,17258,POS
7016,215,2024-03-09,10270,POS
7017,733,2024-02-28,6457,POS
7018,15,2024-01-09,1211,POS
7019,259,2024-03-17,16816,POS
7020,778,2024-02-29,19611,POS
7021,463,2024-03-03,20193,POS
7022,120,2024-02-21,2373,Online
7023,128,2024-01-23,3584,POS
7024,723,2024-01-30,18912,POS
7025,523,2024-02-12,997,POS
7026,688,2024-03-08,7321,POS
7027,645,2024-01-21,13794,ATM
7028,325,2024-02-12,15186,Online
7029,320,2024-03-13,20268,Online
7030,506,2024-01-07,21071,POS
7031,526,2024-01-16,7890,Online
7032,50,2024-01-23,12869,ATM
7033,584,2024-02-27,19173,POS
7034,69,2024-03-27,21285,Online
7035,391,2024-01-31,24251,Online
7036,383,2024-03-09,22998,ATM
7037,16,2024-01-06,18047,POS
7038,439,2024-03-05,11754,Online
7039,568,2024-02-28,19694,POS
7040,617,2024-01-28,17631,ATM
7041,132,2024-01-18,5071,Online
7042,560,2024-03-28,13554,Online
7043,248,2024-03-17,5489,Online
7044,273,2024-01-10,21019,Online
7045,623,2024-01-07,24944,Online
7046,349,2024-02-06,18145,Online
7047,484,2024-02-14,24443,POS
7048,550,2024-03-26,16031,POS
7049,357,2024-01-16,23389,POS
7050,752,2024-03-28,24396,POS
7051,318,2024-01-14,6486,ATM
7052,633,2024-01-11,24427,POS
7053,48,2024-03-23,17158,Online
7054,10,2024-03-27,14116,POS
7055,233,2024-02-03,10134,POS
7056,36,2024-02-29,12962,POS
7057,413,2024-01-13,20600,POS
7058,462,2024-02-08,10750,POS
7059,4,2024-02-13,23811,Online
7060,44,2024-01-28,4224,Online
7061,568,2024-02-09,8922,Online
7062,554,2024-01-16,17574,Online
7063,255,2024-02-19,2320,ATM
7064,740,2024-01-28,21548,Online
7065,114,2024-03-08,19025,POS
7066,749,2024-02-29,6077,POS
7067,397,2024-01-12,10920,POS
7068,174,2024-01-16,19104,POS
7069,255,2024-02-22,20992,Online
7070,466,2024-02-23,17535,ATM
7071,277,2024-02-18,14859,Online
7072,464,2024-02-05,1164,Online
7073,502,2024-03-02,2334,POS
7074,441,2024-03-24,21038,POS
7075,69,2024-01-26,2444,Online
7076,509,2024-02-25,3003,POS
7077,326,2024-03-30,4111,Online
7078,742,2024-01-22,11416,POS
